,log2FoldChange,pvalue,padj
ENSMUSG00000024208,-0.2542082393210228,0.02350160820628897,0.06549943103208589
ENSMUSG00000024211,-0.4406903085686377,0.14090665904125554,0.26660023393847354
ENSMUSG00000024212,0.036599768496708075,0.6622043541696937,0.786806532657799
ENSMUSG00000024213,0.08747977376456309,0.33489655042298694,0.4988391550391216
ENSMUSG00000024217,0.030102847725106224,0.7544380619073192,0.850202134145044
ENSMUSG00000024218,0.10468453619284164,0.40222641936182046,0.5660869360553461
ENSMUSG00000024219,0.7066674711658608,6.335032352016062e-22,1.3361552524969394e-20
ENSMUSG00000024220,0.05150049249380672,0.5244407961018263,0.6747930203363692
ENSMUSG00000024222,0.07118750502184183,0.19361673964289405,0.3358706565558024
ENSMUSG00000024228,-0.0747687930954357,0.06797569915031583,0.15282377071653877
ENSMUSG00000024231,0.04299910778185214,0.39645400358247507,0.560517707079655
ENSMUSG00000024232,0.0011103737754580864,1.0,1.0
ENSMUSG00000024234,-0.041542689061772525,0.629688868438705,0.7605419066529635
ENSMUSG00000024235,-0.4158428698399193,0.020380225934828935,0.058582530561518985
ENSMUSG00000024236,0.25922556223999504,4.275458315341809e-06,3.096097604622992e-05
ENSMUSG00000024238,0.2731831536734271,0.0006622598334048307,0.0030983725963446003
ENSMUSG00000024240,-0.2281014186628697,0.009950835761179878,0.03237744010892647
ENSMUSG00000024241,-0.5073194841771704,2.7464702817041026e-26,6.883564071303514e-25
ENSMUSG00000024242,-0.19158952637157747,0.0022669529132016567,0.009104965147481887
ENSMUSG00000024245,0.013167533018453189,0.9875335610002206,0.9924834427992713
ENSMUSG00000024246,0.04883472703217364,0.8556753464086984,0.9162693628245175
ENSMUSG00000024247,-0.10375549630526683,0.23204474527324323,0.3851778112325129
ENSMUSG00000024248,0.02468356722711774,0.5621836133183852,0.7061139607893385
ENSMUSG00000024251,0.15549279194203303,0.15056994503609253,0.2800782387243654
ENSMUSG00000024253,-0.030803894766800375,0.9437079416299952,0.9680358056491591
ENSMUSG00000024254,-0.564627073763217,4.100735533697676e-71,2.1831467553364973e-69
ENSMUSG00000024258,0.28072765708661657,0.1749692618061168,0.31282885191476717
ENSMUSG00000024259,-0.23653032926112333,8.038661816661759e-06,5.5282360707100626e-05
ENSMUSG00000024260,-0.1930915579851391,0.008849422653180382,0.029300072130056174
ENSMUSG00000024268,0.06560946891822846,0.912905061879697,0.9507144182368055
ENSMUSG00000024269,0.09866540813374547,0.4863649041582009,0.6434988221183018
ENSMUSG00000024270,-0.7220483682072454,0.00017995522866131529,0.0009650325721785504
ENSMUSG00000024271,-0.08578716564380796,0.18927310409850656,0.33091199375949365
ENSMUSG00000024273,0.1992187501040332,0.19833372299467014,0.3415587673524498
ENSMUSG00000024276,-0.20470247099871644,0.004280915500898482,0.0157551977159408
ENSMUSG00000024277,0.13699636801855833,0.17314161493197439,0.3103603149813947
ENSMUSG00000024283,-0.34591613635158697,4.452618852318908e-15,6.943836612217337e-14
ENSMUSG00000024286,-0.11287564314896029,0.01642462331435559,0.04903882408631521
ENSMUSG00000024287,-0.11684860922851584,0.14090665904125554,0.26660023393847354
ENSMUSG00000024290,-0.12234838140760493,0.021504946837218455,0.061133285623239865
ENSMUSG00000024292,0.26942692347405783,3.781223813296532e-37,1.2635998799455662e-35
ENSMUSG00000024293,-0.2999671227291783,0.0015595506836753347,0.0066124285716457456
ENSMUSG00000024294,-0.3477036428544428,5.593222063831431e-23,1.2353899205077748e-21
ENSMUSG00000024295,0.7743925626991788,0.30434402806590916,0.4665178166510694
ENSMUSG00000024298,-0.18355225844271886,0.0006526370356463807,0.0030598430590174524
ENSMUSG00000024299,0.29018377759108743,0.031579970629869974,0.0836157034050013
ENSMUSG00000024300,0.1648313689376285,0.3673641615630493,0.5329075721480708
ENSMUSG00000024301,-0.18411998931092305,0.7664834745782949,0.8580768881164742
ENSMUSG00000024302,0.9954716624949467,0.2738358934750357,0.4329495503697979
ENSMUSG00000024304,0.1671571168681067,1.1276406330312622e-06,9.039275043286426e-06
ENSMUSG00000024308,0.013923275944537407,0.7651540021341222,0.8570857316221949
ENSMUSG00000024309,0.17098884685103746,0.09980741228757618,0.20520686192356835
ENSMUSG00000024312,0.11896804485763414,0.2127502079505724,0.36051481292381593
ENSMUSG00000024313,2.818790363418531,0.0020940421857798476,0.008492229394866053
ENSMUSG00000024317,-0.2165519999233369,0.04709599923656632,0.11479556871066426
ENSMUSG00000024319,-0.09814406405560591,0.1850425598691302,0.32527292289872495
ENSMUSG00000024325,0.07905852995643302,0.4944080229945401,0.649465282652319
ENSMUSG00000024327,0.13223199177385936,0.0016734519296211815,0.007022675819902534
ENSMUSG00000024330,-0.3266811830002095,0.3223845218041016,0.48554235022276115
ENSMUSG00000024331,-0.23863799491535678,6.668426205877153e-06,4.643835461999881e-05
ENSMUSG00000024335,-0.32647216149959535,2.097339697965903e-19,3.997633036653774e-18
ENSMUSG00000024338,0.51753477385684,9.110264247923783e-11,1.0903361994084906e-09
ENSMUSG00000024339,0.4511198450989501,6.028991705493273e-08,5.577088252912561e-07
ENSMUSG00000024346,0.15428597453793777,0.1190195514237316,0.2344103654077041
ENSMUSG00000024349,-0.2107482718801002,0.3326070613696237,0.4965306923695243
ENSMUSG00000024350,0.19857150260349224,0.11748283432842187,0.23229979103411577
ENSMUSG00000024352,1.3039697520197016,0.00011871121914599167,0.0006604621666288163
ENSMUSG00000024354,0.7296318305447121,4.818294088846841e-66,2.4470277117666572e-64
ENSMUSG00000024357,-0.138406669155072,0.014174852261360718,0.04341762591704452
ENSMUSG00000024359,-0.05509317178850762,0.0008144242909304735,0.0037289135906511213
ENSMUSG00000024360,-0.0624822758322499,0.09058122177399795,0.1908931863184213
ENSMUSG00000024365,0.634406699946209,0.002291859251217901,0.009181114421264446
ENSMUSG00000024369,0.11078099597650817,0.167925367070982,0.30319257890409207
ENSMUSG00000024370,0.1182197920124718,0.23976790878266044,0.39477196797435155
ENSMUSG00000024371,-0.0726792904332432,0.0678774006585663,0.15269695304788067
ENSMUSG00000024378,0.2054864623792166,1.6996342041164554e-14,2.577667237461096e-13
ENSMUSG00000024381,-0.19945499992500804,0.10156557878914747,0.20779796916671617
ENSMUSG00000024382,-0.09833602527957337,0.20450244120774436,0.3496083700372456
ENSMUSG00000024383,-0.34391392491028805,1.0315027786432395e-09,1.1294589645016295e-08
ENSMUSG00000024384,-0.15702692714434255,0.005563845920484172,0.019783559918552542
ENSMUSG00000024386,-0.061686395091766814,0.0012734104350237566,0.005564727910085417
ENSMUSG00000024387,-0.015474193660680778,0.7516392812199615,0.8483484803534604
ENSMUSG00000024391,0.018474103295291366,0.5033744344074185,0.6573519210608152
ENSMUSG00000024392,-0.0402220354751793,0.3413228125769168,0.5059219377280164
ENSMUSG00000024393,-0.028561288468985212,0.36492831143639626,0.5306223501595393
ENSMUSG00000024395,-0.062438046726256406,0.22568767615911456,0.3771803455532117
ENSMUSG00000024397,-0.3118153174636621,0.10395470371395793,0.21140103670176455
ENSMUSG00000024399,1.0526818779341436,0.03762895070419329,0.09621061169780892
ENSMUSG00000024400,-0.08693670948899761,0.19409216677056415,0.3362826460099216
ENSMUSG00000024401,0.15437195246232732,0.8127839929925578,0.8894019468291232
ENSMUSG00000024403,0.2824191427214034,0.2845941683479353,0.4447215956603009
ENSMUSG00000024404,-0.08596695196826598,0.03494218648324543,0.0905915058127332
ENSMUSG00000024410,0.10913653178158537,0.16526763775787434,0.29985593268326066
ENSMUSG00000024411,0.6674902032523352,0.0001446302663163659,0.000790143907168568
ENSMUSG00000024413,-0.09507035353610296,0.005600662514666232,0.019900720037728876
ENSMUSG00000024414,0.18003664878513828,0.010836817243661347,0.034618171203163156
ENSMUSG00000024420,1.8419327035300201,0.0005869952531293854,0.002783359862734822
ENSMUSG00000024421,0.5740099906811293,8.66612870210642e-07,7.045621960601423e-06
ENSMUSG00000024422,-0.03687645262441432,0.5476343334787916,0.6941647351871153
ENSMUSG00000024423,-0.20580546777606074,0.04075097728198178,0.10246813326653367
ENSMUSG00000024424,0.4296808899891579,9.162520944977098e-117,6.800969272572184e-115
ENSMUSG00000024425,-0.013002849747860987,0.731970996854696,0.8343842454547882
ENSMUSG00000024426,-0.3372478451182241,0.0002335882979559451,0.0012204296893881003
ENSMUSG00000024427,-0.9685957777945697,3.1732880203973524e-19,6.003969821925824e-18
ENSMUSG00000024429,0.05498734198487066,0.561474171966698,0.7053950476844211
ENSMUSG00000024430,-0.493625734472517,0.00017131072028353506,0.0009238093644629751
ENSMUSG00000024431,0.008392878086090953,0.8316990543535968,0.9003197989233068
ENSMUSG00000024436,-0.24769118494638306,1.832862447025723e-05,0.00011899732262249849
ENSMUSG00000024440,-0.1140498453605544,0.34418649476148677,0.5089206446417492
ENSMUSG00000024442,0.1117218644781559,0.08308905544443347,0.1788207759880947
ENSMUSG00000024446,0.351534588123627,0.023137635694738243,0.06471412273388835
ENSMUSG00000024451,-0.27591047341736785,0.0034543187532273282,0.013152849232003744
ENSMUSG00000024454,-0.06169289829331325,0.3449611225075052,0.5096024084196128
ENSMUSG00000024456,-0.15544839840748936,0.0002312302741215896,0.0012105677186040088
ENSMUSG00000024457,0.11878961741299848,0.056123895731236786,0.131826688908347
ENSMUSG00000024462,0.27239988735688114,0.17595260712881983,0.31375409197069004
ENSMUSG00000024472,0.13376158635851987,0.07529815758095956,0.1657439770305724
ENSMUSG00000024474,-0.028154508111683265,0.5176468977551014,0.6685027565404442
ENSMUSG00000024477,-0.02494533582843627,0.8142900318023675,0.8902927413778594
ENSMUSG00000024479,0.3388732921368136,6.198985903514419e-12,8.083289135503303e-11
ENSMUSG00000024480,-0.3611568358172384,1.6368164221506014e-06,1.2763034717971282e-05
ENSMUSG00000024483,-0.1093290034874955,0.007145751477501859,0.024510832495256873
ENSMUSG00000024485,-1.0677659909872732,0.09329799883076008,0.19544474951806035
ENSMUSG00000024486,-0.8738864687617758,0.04681156653903391,0.11428269699496277
ENSMUSG00000024487,0.061517566964294855,0.25670542318553713,0.41413532168876777
ENSMUSG00000024491,-0.12905561563563347,0.0990392236906386,0.2040115509752861
ENSMUSG00000024493,-0.022980204785690243,0.7191240962362381,0.82632903556053
ENSMUSG00000024498,-0.03856503203685999,0.6757165148909858,0.7956972979484349
ENSMUSG00000024501,0.6938040272524506,0.0034124207971924433,0.01302134569645431
ENSMUSG00000024505,-0.03955060357210263,0.8783248501010348,0.9294987566460947
ENSMUSG00000024507,-0.05362568453473192,0.002324002442558563,0.00929059391783057
ENSMUSG00000024511,0.33788879655597903,0.4120591857055259,0.5760396385465062
ENSMUSG00000024513,-0.33925555940833624,9.810638835253498e-09,9.912725980201489e-08
ENSMUSG00000024515,-0.1928162794751567,0.0020113776980893493,0.008213081269717393
ENSMUSG00000024516,-0.10211467412068992,0.16547552288315634,0.30010297166604616
ENSMUSG00000024521,-0.19303430324502466,0.5776067855494602,0.7187033496210603
ENSMUSG00000024524,0.07046657379224801,0.7650760606354083,0.8570606080503607
ENSMUSG00000024525,0.14147737696872906,0.6463200015838209,0.7741299072500085
ENSMUSG00000024527,-0.025339827805691297,0.5567647342775254,0.7018199487680203
ENSMUSG00000024528,-0.021970324646288005,0.8941601004772184,0.9391114143719576
ENSMUSG00000024529,0.6509769434788705,0.32985605156368747,0.49347360272207086
ENSMUSG00000024533,0.1833421351983888,0.6420080937643442,0.7706393220049533
ENSMUSG00000024534,0.6270775713772777,0.1166736834137365,0.2312355581803181
ENSMUSG00000024535,0.24098347888433547,0.05769351314897735,0.13465308382570845
ENSMUSG00000024537,0.15303364127841984,0.15184179413030896,0.2817989493422094
ENSMUSG00000024538,0.507464189135989,0.04859872019141889,0.11751223822009652
ENSMUSG00000024539,-0.053130594285189854,0.6172470368359796,0.7504989862919885
ENSMUSG00000024542,-0.08209604680458439,0.6148491007753603,0.7487093799561393
ENSMUSG00000024544,-0.8082722344798077,1.7320785094371915e-08,1.7087258854441405e-07
ENSMUSG00000024548,1.2080046910171653,0.00659171886170736,0.02292106925808557
ENSMUSG00000024556,-0.1471224069680028,0.48268189449170484,0.6401070064471251
ENSMUSG00000024558,0.656850624095955,0.05283656474104722,0.12555698369047683
ENSMUSG00000024560,0.025954244898969202,0.6683546956541531,0.790949574291313
ENSMUSG00000024561,-0.9000422311905644,7.184193860518406e-161,6.641722695361896e-159
ENSMUSG00000024563,0.2785511064731547,0.0024678934863454497,0.009777215174669592
ENSMUSG00000024566,0.11014967834451211,0.05691757208499143,0.1332651494419446
ENSMUSG00000024570,-0.1532577594823109,0.06361209487074175,0.14519620530889737
ENSMUSG00000024571,0.051586188595395134,0.2991173852318492,0.46093156109337463
ENSMUSG00000024576,-0.020034813531505186,0.5590748490062541,0.7036272541144069
ENSMUSG00000024579,0.27706680291286323,0.4951142433056287,0.6497848352937438
ENSMUSG00000024580,-0.1828091733814948,0.003454550400659057,0.013152849232003744
ENSMUSG00000024581,-0.06764695225095017,0.38451230310080586,0.5490137286204885
ENSMUSG00000024583,0.0735821787619914,0.05215237462500094,0.12440878129831126
ENSMUSG00000024587,0.05422751405133336,0.10659411320289085,0.21571719933666691
ENSMUSG00000024588,-0.2743867067852844,2.564729210852504e-26,6.438512892089725e-25
ENSMUSG00000024589,-0.39619087669476377,3.719232855699417e-14,5.531910988356773e-13
ENSMUSG00000024590,0.45547250887473856,0.04140199392313194,0.1038345328426306
ENSMUSG00000024592,0.018663209759549236,0.8740025993709485,0.9273401231316112
ENSMUSG00000024594,0.4676377118312268,2.595898582002093e-15,4.0937771407078977e-14
ENSMUSG00000024597,-0.03185265543174984,0.7669547309679702,0.8584799602272524
ENSMUSG00000024600,0.003533653336085969,0.9962127464389056,0.9977637750418594
ENSMUSG00000024601,0.014674770403721673,0.6927467509997155,0.8076813992361129
ENSMUSG00000024603,-0.21791005250240186,0.0012766560153623186,0.005577332264057396
ENSMUSG00000024604,-0.012179746096525286,0.8947057656791497,0.9394927780942932
ENSMUSG00000024608,-0.2463681479175446,9.334011584891899e-14,1.3595075930108115e-12
ENSMUSG00000024610,-0.2588892235004665,7.05884289045778e-15,1.0898147538577767e-13
ENSMUSG00000024613,0.23595590113113218,0.06387586711229519,0.1456905765026925
ENSMUSG00000024614,-0.1941291269666742,0.014596925143553345,0.04455180791130042
ENSMUSG00000024617,-0.76875638432039,0.39953020657576044,0.5637827309499283
ENSMUSG00000024620,-0.02265738551740575,0.8772295553503959,0.9289503026870536
ENSMUSG00000024621,-0.013614784527462008,0.7534027338841806,0.8497176425186547
ENSMUSG00000024622,-0.2848670844498822,0.0008715965674050112,0.003961312747767432
ENSMUSG00000024639,0.006409372794795185,0.9253077508893466,0.9575592443180255
ENSMUSG00000024640,0.7665760687264993,0.030800234187401524,0.081902310647484
ENSMUSG00000024642,-0.256170700546398,0.0024898036837532316,0.009856430531657986
ENSMUSG00000024644,-0.029723987538526227,0.643374841419889,0.7717998583280238
ENSMUSG00000024645,-0.023954758585161346,0.7826387525304805,0.8691044882628274
ENSMUSG00000024646,-0.3007372335105561,3.6191895810989845e-101,2.4084770664908287e-99
ENSMUSG00000024654,0.15066157372399436,0.17083389978329755,0.3073298274008775
ENSMUSG00000024659,0.29664818795814224,0.12348934216205856,0.2411408901027547
ENSMUSG00000024660,0.8321049094534051,0.00354444307606416,0.013427379658873249
ENSMUSG00000024661,-0.30182938675946125,1.4671393469186064e-151,1.286997975970248e-149
ENSMUSG00000024663,0.3041380261124953,0.15883416843065573,0.29112517690079937
ENSMUSG00000024664,1.379893814688719,1.2487227105462845e-47,5.1138010419427286e-46
ENSMUSG00000024665,1.5466356468398648,0.0,0.0
ENSMUSG00000024666,-0.1152185628115365,0.6670099343801243,0.7903274272367413
ENSMUSG00000024667,-0.03993677538970722,0.8571314865877383,0.9171924744544006
ENSMUSG00000024668,-0.10947387378295688,0.13166471689386786,0.25321020978131864
ENSMUSG00000024669,-2.9940549290457463,0.004081508184378777,0.015118619207923211
ENSMUSG00000024670,-0.0463078649435475,0.9509485220322421,0.9721688671471186
ENSMUSG00000024672,-0.253658886400435,0.5836223455030852,0.7231577361333975
ENSMUSG00000024673,0.44604960454834014,0.4058315847082151,0.5696030760281939
ENSMUSG00000024675,0.6988633607912238,0.2271695596018321,0.37911490411204235
ENSMUSG00000024677,-0.029316292016009344,0.909010269894688,0.9481292769155579
ENSMUSG00000024678,0.10392344366371357,0.546386495240966,0.6930951524135465
ENSMUSG00000024679,-0.5036336483175351,0.043410465532931305,0.10780347070338207
ENSMUSG00000024683,0.15345160079142625,0.04233488519274117,0.10552281118675023
ENSMUSG00000024687,-0.06589892407451971,0.08258682480721007,0.17795645334243074
ENSMUSG00000024691,-0.17943330448457376,0.3014268108484012,0.46333418286424394
ENSMUSG00000024694,-0.0532424518073273,0.0147182033761112,0.044792892159231386
ENSMUSG00000024695,0.03951641030837116,0.26166079543317594,0.4202851665306704
ENSMUSG00000024696,0.3898761700575311,0.1757079723295333,0.31346838280513806
ENSMUSG00000024697,1.0687247408667613,7.310784596475685e-09,7.474914131456167e-08
ENSMUSG00000024712,0.16327483675357635,0.004040682489783232,0.014992573169854195
ENSMUSG00000024713,-0.3080088325299097,0.012529380497070378,0.03917397843140331
ENSMUSG00000024725,0.14400103963273106,0.051577249443126826,0.12322828136063681
ENSMUSG00000024726,-0.21081006866289267,0.04287299745310022,0.10665746175933198
ENSMUSG00000024727,0.07075036750241072,0.8981191108406463,0.9412740789119287
ENSMUSG00000024730,0.6910043488501046,0.018246499836718107,0.05346511880415465
ENSMUSG00000024732,-0.11049118706208465,0.35246491420089987,0.5171249463411283
ENSMUSG00000024735,-0.11816514092507142,0.0018876487971819433,0.007796524820677374
ENSMUSG00000024736,-0.23159610919590548,0.26243631206465895,0.42112339512979113
ENSMUSG00000024737,-0.0817426304430655,0.46004862223323595,0.6201936638093786
ENSMUSG00000024740,-0.02240243893800905,0.36063138417448515,0.525983254279178
ENSMUSG00000024742,0.535514124855918,0.006076120700225941,0.02140785657023923
ENSMUSG00000024743,1.403797139485996,4.1650624295953776e-05,0.0002533664257309812
ENSMUSG00000024747,-0.137474940426358,7.0125954571377925e-09,7.17478205849903e-08
ENSMUSG00000024750,-0.1789735666542108,0.0019193369249977878,0.007908364767825152
ENSMUSG00000024754,-0.01834127241758507,0.8096139244028823,0.8870018009406826
ENSMUSG00000024758,-0.11695881030934512,0.0013506631246096835,0.005855907885663831
ENSMUSG00000024759,-0.09200850491411833,0.0017820099668869557,0.0074157552233875225
ENSMUSG00000024761,21.70877963455974,0.00015963530549622807,0.0008647752566864089
ENSMUSG00000024764,-0.09299396809493482,0.42008213088624125,0.5826653507099703
ENSMUSG00000024766,-0.017828887120550276,0.9287495999936928,0.9594489845635746
ENSMUSG00000024767,-0.16051766734949965,0.01395889109434415,0.04287929160477106
ENSMUSG00000024769,-0.041393577512972984,0.671117396497602,0.7927618844786085
ENSMUSG00000024772,0.1767421745457354,0.006976805614167449,0.024032775965446503
ENSMUSG00000024773,-0.23769162595191382,1.0385960707652958e-06,8.3689377539381e-06
ENSMUSG00000024776,-0.8423737219522389,0.038421710305924006,0.09774143770195431
ENSMUSG00000024777,0.08194224496097181,0.5105286594746303,0.663472388352594
ENSMUSG00000024778,-0.23358691429218217,0.01826750027614712,0.053506343533188276
ENSMUSG00000024780,0.010714733678452975,0.8552808721585444,0.9160375570763626
ENSMUSG00000024781,0.12171640627221078,2.0100342049382492e-07,1.760233584233785e-06
ENSMUSG00000024782,-0.24059807520667328,3.92849546948695e-36,1.2822841766048418e-34
ENSMUSG00000024785,-0.277336092838894,4.3095309511518555e-17,7.400984244141658e-16
ENSMUSG00000024787,0.2145466986056034,0.0818319166696301,0.17678718703981494
ENSMUSG00000024789,-0.1323393245793453,0.08817672583677644,0.1869487050527316
ENSMUSG00000024790,-0.16409104963060622,0.4127598027656537,0.5764449203888673
ENSMUSG00000024792,-0.108848792626719,0.3608945974636827,0.5262421316813183
ENSMUSG00000024793,0.22714524408117534,0.7258516856576387,0.8305977004794162
ENSMUSG00000024795,0.304517384782739,0.44340169409499386,0.6044215747070996
ENSMUSG00000024797,0.03624697628108118,0.7019179125032705,0.8141156142425284
ENSMUSG00000024799,0.15584532291817463,6.3672233627180455e-06,4.454171341051378e-05
ENSMUSG00000024800,0.23898943050220528,0.15944391398406504,0.2919419577798838
ENSMUSG00000024803,3.297834710774297,6.532117621947554e-05,0.0003831662764637093
ENSMUSG00000024805,0.34681331176628033,0.015634101733540674,0.04710673237004966
ENSMUSG00000024807,-0.29792264987205663,1.9278417482148007e-35,6.111693788642363e-34
ENSMUSG00000024810,0.9819151929354714,0.00037334812914987744,0.001855802242738235
ENSMUSG00000024811,-0.3210959031917762,6.383764708633936e-14,9.36872084948663e-13
ENSMUSG00000024812,-0.19435452611119033,0.024846599863246572,0.06850843027643401
ENSMUSG00000024816,0.3421434748042237,6.959685454424158e-05,0.000405320949569425
ENSMUSG00000024817,-0.1252942887996885,0.047169531045410065,0.11495665190372312
ENSMUSG00000024818,0.5398041134178747,2.6746811125464125e-12,3.5721800775609054e-11
ENSMUSG00000024824,-0.31085501646754177,0.17896313906879918,0.3174442329649432
ENSMUSG00000024826,-0.19870597952176314,0.0035494401475597752,0.013437912319317158
ENSMUSG00000024827,-0.38468275459907025,2.628707880207295e-37,8.82274368750444e-36
ENSMUSG00000024829,-0.2374482459927206,0.016513883087549735,0.049248182535962984
ENSMUSG00000024830,-0.012203040191102198,0.9009108803730823,0.9431219882072158
ENSMUSG00000024831,-0.29312028088872,0.04502833031276278,0.11082295420034187
ENSMUSG00000024833,0.29049298236329846,0.063104335122234,0.14435736108344505
ENSMUSG00000024835,-0.05974744685892752,0.2395604384813056,0.39447244130896725
ENSMUSG00000024841,0.12438822488349043,0.1420077731515889,0.26809219976612636
